drug_name,g2032r_score,wt_score,met_score,composite_score,mw,tpsa,clogp,cns_mpo,cns_penetrant,target,is_known_ros1_tki,is_candidate,source
Felbamate,-6.35,,,-6.85,238.2,104.6,0.96,4.52,False,NMDAR,False,False,selleckchem_L1300
Nitrendipine,-6.35,,,-6.85,360.4,107.8,2.57,4.86,False,"Autophagy,Calcium Channel",False,False,selleckchem_L1300
Quinacrine Dihydrochloride Dihydrate,-6.85,,,-6.85,400.0,37.4,5.97,3.63,True,Others,False,False,selleckchem_L1300
Idoxuridine,-6.35,,,-6.85,354.1,104.6,-1.22,4.02,False,Antiviral,False,False,selleckchem_L1300
Inosine,-6.84,,,-6.84,268.2,133.5,-2.27,3.0,False,Others,False,False,selleckchem_L1300
Benzophenone,-6.34,,,-6.84,182.2,17.1,2.92,4.5,True,Others,False,False,selleckchem_L1300
Propyphenazone (4-Isopropylantipyrine),-6.34,,,-6.84,230.3,26.9,2.61,5.02,True,COX,False,False,selleckchem_L1300
Tamsulosin hydrochloride,-6.34,,,-6.84,408.5,99.9,2.34,4.24,False,Adrenergic Receptor,False,False,selleckchem_L1300
Sodium gualenate,-6.33,,,-6.83,277.4,57.2,3.44,5.67,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Amfebutamone (Bupropion) HCl,-6.33,,,-6.83,239.7,29.1,3.3,4.71,True,"AChR,Dopamine Receptor",False,False,selleckchem_L1300
Pentoxifylline,-6.32,,,-6.82,278.3,78.9,0.19,6.0,True,PDE,False,False,selleckchem_L1300
Curculigoside,-6.82,,,-6.82,466.4,164.4,-0.05,1.86,False,Immunology & Inflammation related,False,False,selleckchem_L1300
Amprolium HCl,-6.32,,,-6.82,243.3,55.7,1.66,5.75,True,Vitamin,False,False,selleckchem_L1300
Citropten,-6.32,,,-6.82,206.2,48.7,1.81,6.0,True,Others,False,False,selleckchem_L1300
Cyclocytidine HCl,-6.32,,,-6.82,225.2,100.6,-1.63,4.22,False,DNA/RNA Synthesis,False,False,selleckchem_L1300
Dichlorphenamide,-6.82,,,-6.82,305.2,120.3,0.29,3.75,False,Carbonic Anhydrase,False,False,selleckchem_L1300
Zidovudine,-6.82,,,-6.82,267.2,133.1,-0.2,3.75,False,"CRISPR/Cas9,Reverse Transcriptase",False,False,selleckchem_L1300
Pinaverium bromide,-6.82,,,-6.82,511.5,36.9,5.29,2.77,False,Calcium Channel,False,False,selleckchem_L1300
Hydroxychloroquine Sulfate (NSC 4375),-6.31,,,-6.81,335.9,48.4,3.78,4.66,True,"Anti-infection,Autophagy,COVID-19,TLR",False,False,selleckchem_L1300
Chloropyramine hydrochloride,-6.31,,,-6.81,289.8,19.4,3.3,4.27,True,Histamine Receptor,False,False,selleckchem_L1300
Clofarabine,-6.81,,,-6.81,303.7,119.3,-0.35,3.28,False,"Apoptosis related,Autophagy,DNA/RNA Synthesis,RNR",False,False,selleckchem_L1300
CarbinoxaMine Maleate,-6.31,,,-6.81,290.8,25.4,3.4,4.6,True,Histamine Receptor,False,False,selleckchem_L1300
Ceftizoxime sodium,-6.81,,,-6.81,382.4,150.0,-1.89,3.51,False,Antibiotics,False,False,selleckchem_L1300
Entacapone,-6.81,,,-6.81,305.3,127.7,1.78,3.75,False,"COMT,Histone Methyltransferase",False,False,selleckchem_L1300
"L-3,4-Dihydroxyphenylalanine methyl ester hydrochloride",-6.3,,,-6.8,211.2,92.8,0.14,4.61,False,Others,False,False,selleckchem_L1300
Oxibendazole,-6.3,,,-6.8,249.3,76.2,2.53,5.25,True,Parasite,False,False,selleckchem_L1300
Quinacrine 2HCl,-6.8,,,-6.8,400.0,37.4,5.97,3.63,True,Phospholipase (e.g. PLA),False,False,selleckchem_L1300
Pinacidil,-6.3,,,-6.8,245.3,73.1,2.35,5.25,True,Others,False,False,selleckchem_L1300
Lincomycin HCl,-6.79,,,-6.79,406.5,122.5,-0.86,2.5,False,"Antibiotics for Mammalian Cell Culture,Anti-infection",False,False,selleckchem_L1300
D-(+)-Trehalose dihydrate,-6.79,,,-6.79,342.3,189.5,-5.4,3.0,False,Others,False,False,selleckchem_L1300
Cloxiquine,-6.29,,,-6.79,179.6,33.1,2.59,5.23,True,Fungal,False,False,selleckchem_L1300
Sulbutiamine,-6.79,,,-6.79,702.9,196.8,4.69,0.98,False,Vitamin,False,False,selleckchem_L1300
Ambroxol HCl,-6.29,,,-6.79,378.1,58.3,3.19,4.42,False,Sodium Channel,False,False,selleckchem_L1300
Bepridil hydrochloride,-6.79,,,-6.79,366.5,15.7,4.83,3.06,True,Calcium Channel,False,False,selleckchem_L1300
Broxyquinoline,-6.29,,,-6.79,303.0,33.1,3.47,4.88,True,Anti-infection,False,False,selleckchem_L1300
Fludarabine (NSC 118218),-6.78,,,-6.78,285.2,139.5,-1.84,3.0,False,"Apoptosis related,DNA/RNA Synthesis,Nucleoside Analog/Antimetabolite,STAT",False,False,selleckchem_L1300
Clioquinol,-6.28,,,-6.78,305.5,33.1,3.2,5.09,True,Fungal,False,False,selleckchem_L1300
Ammonium Glycyrrhizinate,-6.78,,,-6.78,822.9,267.0,2.25,1.5,False,"Dehydrogenase,High-mobility Group",False,False,selleckchem_L1300
Loganin,-6.78,,,-6.78,390.4,155.1,-2.15,2.67,False,"AChR,BACE,BChE",False,False,selleckchem_L1300
D-(+)-Raffinose pentahydrate,-6.78,,,-6.78,504.4,268.7,-7.57,1.5,False,Others,False,False,selleckchem_L1300
Kasugamycin hydrochloride hydrate,-6.77,,,-6.77,379.4,218.8,-4.33,2.79,False,Antibiotics,False,False,selleckchem_L1300
Venlafaxine HCl,-6.27,,,-6.77,277.4,32.7,3.04,5.18,True,Serotonin Transporter,False,False,selleckchem_L1300
Alprenolol hydrochloride,-6.27,,,-6.77,249.4,41.5,2.15,5.25,True,Adrenergic Receptor,False,False,selleckchem_L1300
Kojic acid,-6.26,,,-6.76,142.1,70.7,-0.16,5.25,True,"Fungal,Tyrosinase",False,False,selleckchem_L1300
Acotiamide hydrochloride,-6.76,,,-6.76,450.6,113.0,2.97,2.63,False,AChR,False,False,selleckchem_L1300
Protoporphyrin IX,-6.76,,,-6.76,562.7,132.0,7.5,0.0,False,Others,False,False,selleckchem_L1300
Mifepristone (RU486),-6.76,,,-6.76,429.6,40.5,5.41,3.5,True,"Apoptosis related,Autophagy,Bcl-2,Estrogen/progestogen Receptor,Glucocorticoid Receptor",False,False,selleckchem_L1300
Lincomycin Hydrochloride Monohydrate,-6.76,,,-6.76,406.5,122.5,-0.86,2.5,False,"Antibiotics,Antibiotics for Mammalian Cell Culture",False,False,selleckchem_L1300
Albendazole (SKF-62979),-6.26,,,-6.76,265.3,67.0,3.24,5.07,True,"ADC Cytotoxin,Microtubule Associated",False,False,selleckchem_L1300
Allopurinol,-6.26,,,-6.76,136.1,74.4,-0.4,5.25,True,ROS,False,False,selleckchem_L1300
Riluzole (PK 26124),-6.25,,,-6.75,234.2,48.1,2.78,5.75,True,"GluR,Sodium Channel",False,False,selleckchem_L1300
5-Acetylsalicylic acid,-6.25,,,-6.75,180.2,74.6,1.29,5.25,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Geniposide,-6.75,,,-6.75,388.4,155.1,-2.23,2.7,False,Immunology & Inflammation related,False,False,selleckchem_L1300
Tenofovir,-6.75,,,-6.75,287.2,136.4,-0.05,3.25,False,"Antiviral,COVID-19,Reverse Transcriptase",False,False,selleckchem_L1300
Sulfadoxine,-6.75,,,-6.75,310.3,116.4,0.88,3.93,False,Anti-infection,False,False,selleckchem_L1300
Sotorasib (AMG510) racemate,-6.75,,,-6.75,560.6,104.4,4.48,2.42,False,Ras,False,False,selleckchem_L1300
Rasagiline Mesylate,-6.25,,,-6.75,171.2,12.0,1.9,4.25,True,MAO,False,False,selleckchem_L1300
Sodium Picosulfate,-6.75,,,-6.75,435.4,145.8,1.94,3.69,False,Others,False,False,selleckchem_L1300
Cisapride hydrate,-6.75,,,-6.75,466.0,86.0,3.36,3.85,False,5-HT Receptor,False,False,selleckchem_L1300
Diammonium Glycyrrhizinate,-6.75,,,-6.75,822.9,267.0,2.25,1.5,False,Immunology & Inflammation related,False,False,selleckchem_L1300
Miconazole Nitrate,-6.75,,,-6.75,416.1,27.1,6.45,2.93,True,Fungal,False,False,selleckchem_L1300
Saccharin,-6.25,,,-6.75,183.2,63.2,0.12,5.75,True,Others,False,False,selleckchem_L1300
Umbelliferone,-6.24,,,-6.74,162.1,50.4,1.5,5.75,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Minoxidil,-6.24,,,-6.74,209.3,95.1,-0.13,4.99,False,Potassium Channel,False,False,selleckchem_L1300
7-Methoxycoumarin,-6.24,,,-6.74,176.2,39.4,1.8,5.96,True,Others,False,False,selleckchem_L1300
Mexiletine HCl,-6.24,,,-6.74,179.3,35.2,2.03,5.39,True,Sodium Channel,False,False,selleckchem_L1300
Chloroxine,-6.24,,,-6.74,214.1,33.1,3.25,5.05,True,Bacterial,False,False,selleckchem_L1300
Tazobactam,-6.24,,,-6.74,300.3,122.5,-1.52,4.25,False,,False,False,selleckchem_L1300
Liothyronine Sodium,-6.73,,,-6.73,650.0,95.6,2.62,3.47,False,THR,False,False,selleckchem_L1300
"Fluorouracil (5-Fluorouracil, 5-FU)",-6.23,,,-6.73,130.1,65.7,-0.8,5.25,True,"Apoptosis related,DNA/RNA Synthesis,HIV,Nucleoside Analog/Antimetabolite,Thymidylate Synthase",False,False,selleckchem_L1300
Phenoxybenzamine HCl,-6.73,,,-6.73,303.8,12.5,4.19,3.6,True,Adrenergic Receptor,False,False,selleckchem_L1300
Antipyrine,-6.23,,,-6.73,188.2,26.9,1.48,5.02,True,COX,False,False,selleckchem_L1300
Valethamate Bromide,-6.22,,,-6.72,306.5,26.3,3.85,4.34,True,Others,False,False,selleckchem_L1300
Levodropropizine,-6.22,,,-6.72,236.3,46.9,0.16,5.25,True,Histamine Receptor,False,False,selleckchem_L1300
Imazalil,-6.22,,,-6.72,297.2,27.1,4.13,4.18,True,Others,False,False,selleckchem_L1300
Carbendazim,-6.22,,,-6.72,191.2,67.0,1.74,5.25,True,Fungal,False,False,selleckchem_L1300
Rupatadine Fumarate,-6.72,,,-6.72,416.0,29.0,5.63,3.08,True,Histamine Receptor,False,False,selleckchem_L1300
Thiabendazole,-6.22,,,-6.72,201.3,41.6,2.69,5.75,True,P450 (e.g. CYP17),False,False,selleckchem_L1300
Tribenzagan Hydrochloride,-6.22,,,-6.72,388.5,69.3,2.58,5.45,True,Others,False,False,selleckchem_L1300
Tizoxanide,-6.22,,,-6.72,265.2,105.4,2.01,4.48,False,HCV Protease,False,False,selleckchem_L1300
Dopamine HCl,-6.22,,,-6.72,153.2,66.5,0.6,4.75,False,Dopamine Receptor,False,False,selleckchem_L1300
Zaltoprofen,-6.22,,,-6.72,298.4,54.4,3.76,5.18,True,COX,False,False,selleckchem_L1300
Sulfacetamide,-6.22,,,-6.72,214.2,89.3,0.09,5.25,False,Bacterial,False,False,selleckchem_L1300
Lidocaine hydrochloride,-6.21,,,-6.71,234.3,32.3,2.58,5.18,True,EGFR,False,False,selleckchem_L1300
Besifovir,-6.71,,,-6.71,299.2,136.4,0.09,3.25,False,HBV,False,False,selleckchem_L1300
(?)-Norepinephrine,-6.21,,,-6.71,169.2,86.7,0.09,4.5,False,Adrenergic Receptor,False,False,selleckchem_L1300
Probenecid,-6.21,,,-6.71,285.4,74.7,2.2,5.75,True,"Taste Receptor,TRP Channel",False,False,selleckchem_L1300
Bumetanide,-6.71,,,-6.71,364.4,118.7,3.04,3.24,False,NKCC,False,False,selleckchem_L1300
2'-Deoxyguanosine monohydrate,-6.71,,,-6.71,267.2,139.3,-1.66,3.0,False,Others,False,False,selleckchem_L1300
Eptifibatide Acetate,-6.71,,,-6.71,832.0,323.9,-1.84,1.5,False,5-alpha Reductase,False,False,selleckchem_L1300
Salicylamide,-6.21,,,-6.71,137.1,63.3,0.49,5.25,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Tenofovir hydrate,-6.71,,,-6.71,287.2,136.4,-0.05,3.25,False,"Antiviral,Reverse Transcriptase",False,False,selleckchem_L1300
Metipranolol,-6.21,,,-6.71,309.4,67.8,2.27,5.25,True,Adrenergic Receptor,False,False,selleckchem_L1300
Bithionol,-6.71,,,-6.71,356.1,40.5,5.86,3.75,True,cAMP,False,False,selleckchem_L1300
Florfenicol,-6.21,,,-6.71,358.2,83.5,1.38,5.25,False,Bacterial,False,False,selleckchem_L1300
3-Hydroxybenzoic acid,-6.21,,,-6.71,138.1,57.5,1.09,5.25,True,Others,False,False,selleckchem_L1300
Tenofovir Disoproxil,-6.7,,,-6.7,519.4,185.4,3.04,2.72,False,"HIV,Reverse Transcriptase",False,False,selleckchem_L1300
Venlafaxine,-6.2,,,-6.7,277.4,32.7,3.04,5.18,True,Serotonin Transporter,False,False,selleckchem_L1300
Adefovir Dipivoxil (GS 0840),-6.7,,,-6.7,501.5,167.0,2.7,2.75,False,Reverse Transcriptase,False,False,selleckchem_L1300
Sulfathiazole,-6.2,,,-6.7,255.3,85.1,1.53,5.25,False,Anti-infection,False,False,selleckchem_L1300
Pleuromutilin,-6.2,,,-6.7,378.5,83.8,2.89,5.05,False,"Antibiotics,Bacterial",False,False,selleckchem_L1300
Clindamycin Phosphate,-6.7,,,-6.7,505.0,148.8,0.51,1.5,False,Antibiotics,False,False,selleckchem_L1300
Halazone,-6.19,,,-6.69,270.1,74.7,1.68,5.75,True,Others,False,False,selleckchem_L1300
Moguisteine,-6.19,,,-6.69,339.4,65.1,1.93,6.0,True,Others,False,False,selleckchem_L1300
Raffinose,-6.68,,,-6.68,504.4,268.7,-7.57,1.5,False,Others,False,False,selleckchem_L1300
Tetramisole HCl,-6.18,,,-6.68,204.3,15.6,2.15,4.5,True,Parasite,False,False,selleckchem_L1300
N-Acetyl-L-tyrosine,-6.18,,,-6.68,223.2,86.6,0.52,4.75,False,Others,False,False,selleckchem_L1300
Arbidol HCl,-6.68,,,-6.68,477.4,54.7,5.18,2.99,False,Influenza Virus,False,False,selleckchem_L1300
Nitrofurantoin,-6.18,,,-6.68,238.2,118.1,0.07,4.35,False,"Antibiotics,Bacterial",False,False,selleckchem_L1300
Aliskiren,-6.68,,,-6.68,551.8,146.1,3.29,1.28,False,RAAS,False,False,selleckchem_L1300
Bis(2-ethylhexyl) phthalate,-6.18,,,-6.68,390.6,52.6,6.43,4.17,True,DNA/RNA Synthesis,False,False,selleckchem_L1300
Ceftizoxime,-6.68,,,-6.68,383.4,147.2,-0.56,3.0,False,Antibiotics,False,False,selleckchem_L1300
Flucytosine,-6.18,,,-6.68,129.1,71.8,-0.51,5.25,True,Fungal,False,False,selleckchem_L1300
Succinylsulfathiazole,-6.67,,,-6.67,355.4,125.5,1.75,3.25,False,Antibiotics,False,False,selleckchem_L1300
Albendazole Oxide,-6.17,,,-6.67,281.3,84.1,2.26,5.25,False,Microtubule Associated,False,False,selleckchem_L1300
Latanoprost,-6.67,,,-6.67,432.6,87.0,4.19,3.08,False,"GPR,Immunology & Inflammation related,RAR/RXR",False,False,selleckchem_L1300
Hypoxanthine,-6.17,,,-6.67,136.1,74.4,-0.35,5.25,True,Others,False,False,selleckchem_L1300
Benazepril HCl,-6.17,,,-6.67,424.5,95.9,2.57,4.26,False,RAAS,False,False,selleckchem_L1300
Dropropizine,-6.17,,,-6.67,236.3,46.9,0.16,5.25,True,Others,False,False,selleckchem_L1300
Haloperidol Decanoate,-6.67,,,-6.67,530.1,46.6,8.12,3.0,False,D2R,False,False,selleckchem_L1300
Dyclonine HCl,-6.17,,,-6.67,289.4,29.5,3.92,4.52,True,Sodium Channel,False,False,selleckchem_L1300
Besifloxacin HCl,-6.17,,,-6.67,393.8,88.6,3.14,4.78,False,Antibiotics,False,False,selleckchem_L1300
8-Hydroxyquinoline,-6.17,,,-6.67,145.2,33.1,1.94,5.23,True,Bacterial,False,False,selleckchem_L1300
Furosemide sodium,-6.67,,,-6.67,329.7,125.5,0.56,3.75,False,"GABA Receptor,NKCC",False,False,selleckchem_L1300
Chlorothiazide,-6.67,,,-6.67,295.7,118.7,-0.06,3.82,False,Others,False,False,selleckchem_L1300
Danshensu,-6.17,,,-6.67,198.2,98.0,0.09,4.1,False,P450 (e.g. CYP17),False,False,selleckchem_L1300
Dorzolamide HCl,-6.16,,,-6.66,324.4,106.3,0.61,4.43,False,Carbonic Anhydrase,False,False,selleckchem_L1300
Helicide,-6.66,,,-6.66,284.3,116.5,-1.32,3.18,False,Others,False,False,selleckchem_L1300
Levamisole hydrochloride,-6.16,,,-6.66,204.3,15.6,2.15,4.5,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Ferulic Acid,-6.16,,,-6.66,194.2,66.8,1.5,5.25,True,FGFR,False,False,selleckchem_L1300
Sulconazole Nitrate,-6.66,,,-6.66,397.8,17.8,6.52,2.6,True,Fungal,False,False,selleckchem_L1300
Dihydrocapsaicin,-6.16,,,-6.66,307.4,58.6,4.01,4.49,True,TRP Channel,False,False,selleckchem_L1300
Verapamil (CP-16533-1) HCl,-6.65,,,-6.65,454.6,64.0,5.09,3.49,False,"Calcium Channel,P450 (e.g. CYP17),P-gp",False,False,selleckchem_L1300
Proguanil,-6.15,,,-6.65,253.7,83.8,2.21,4.5,False,"Anti-infection,DHFR",False,False,selleckchem_L1300
Vitamin E Acetate,-6.65,,,-6.65,472.8,35.5,9.06,2.96,False,Vitamin,False,False,selleckchem_L1300
Pyrithioxin,-6.65,,,-6.65,368.5,106.7,2.57,3.57,False,Others,False,False,selleckchem_L1300
"3,3'-Diaminobenzidine tetrahydrochloride",-6.65,,,-6.65,214.3,104.1,1.68,3.8,False,Dyes,False,False,selleckchem_L1300
Ginsenoside Rg1,-6.65,,,-6.65,801.0,239.2,1.12,1.5,False,,False,False,selleckchem_L1300
Maltotriose,-6.65,,,-6.65,504.4,268.7,-7.57,1.5,False,Others,False,False,selleckchem_L1300
Pyrilamine Maleate,-6.14,,,-6.64,285.4,28.6,2.66,5.15,True,Histamine Receptor,False,False,selleckchem_L1300
Mebeverine Hydrochloride,-6.14,,,-6.64,429.6,57.2,4.6,4.05,True,Others,False,False,selleckchem_L1300
Morantel tartrate,-6.14,,,-6.64,220.3,15.6,2.8,4.5,True,AChR,False,False,selleckchem_L1300
Clonidine HCl,-6.14,,,-6.64,230.1,36.4,2.36,4.98,True,"Adrenergic Receptor,Autophagy",False,False,selleckchem_L1300
Clindamycin,-6.64,,,-6.64,425.0,102.3,0.39,3.19,False,Bacterial,False,False,selleckchem_L1300
Caffeic Acid,-6.14,,,-6.64,180.2,77.8,1.2,4.75,False,"Lipoxygenase,TRP Channel",False,False,selleckchem_L1300
Sclareol,-6.64,,,-6.64,308.5,40.5,4.7,3.98,True,Others,False,False,selleckchem_L1300
Clindamycin palmitate HCl,-6.64,,,-6.64,663.4,108.3,6.42,0.83,False,Bacterial,False,False,selleckchem_L1300
Gramine,-6.13,,,-6.63,174.2,19.0,2.23,4.25,True,"ADC Cytotoxin,AdipoR,Adrenergic Receptor",False,False,selleckchem_L1300
Pyrithioxin Dihydrochloride,-6.63,,,-6.63,368.5,106.7,2.57,3.57,False,Others,False,False,selleckchem_L1300
Edaravone,-6.13,,,-6.63,174.2,32.7,1.8,5.45,True,Antioxidant,False,False,selleckchem_L1300
Octyl gallate,-6.13,,,-6.63,282.3,87.0,3.32,4.51,False,Others,False,False,selleckchem_L1300
Thonzylamine,-6.13,,,-6.63,286.4,41.5,2.05,6.0,True,"AChR,Histamine Receptor",False,False,selleckchem_L1300
Naloxegol Oxalate,-6.63,,,-6.63,651.8,126.8,1.86,2.25,False,Opioid Receptor,False,False,selleckchem_L1300
Lidocaine,-6.13,,,-6.63,234.3,32.3,2.58,5.18,True,Histamine Receptor,False,False,selleckchem_L1300
Relebactam,-6.63,,,-6.63,348.4,128.3,-1.14,3.25,False,,False,False,selleckchem_L1300
Ribostamycin Sulfate,-6.62,,,-6.62,454.5,262.4,-6.65,1.99,False,"Antibiotics,Selection Antibiotics for Transfected Cell",False,False,selleckchem_L1300
Cimetidine,-6.12,,,-6.62,252.3,88.9,0.6,4.75,False,Histamine Receptor,False,False,selleckchem_L1300
7-Aminocephalosporanic acid,-6.11,,,-6.61,272.3,109.9,-0.87,4.25,False,Antibiotics,False,False,selleckchem_L1300
Zalcitabine,-6.11,,,-6.61,211.2,90.4,-0.5,5.23,False,Reverse Transcriptase,False,False,selleckchem_L1300
Hydralazine HCl,-6.11,,,-6.61,160.2,67.1,0.34,5.25,True,Potassium Channel,False,False,selleckchem_L1300
Cladribine (RWJ 26251),-6.61,,,-6.61,285.7,119.3,-0.3,3.28,False,"Adenosine Deaminase,DNA/RNA Synthesis",False,False,selleckchem_L1300
Tazobactam Sodium,-6.11,,,-6.61,300.3,122.5,-1.52,4.25,False,,False,False,selleckchem_L1300
Fosfluconazole,-6.61,,,-6.61,386.3,128.2,0.85,3.47,False,Fungal,False,False,selleckchem_L1300
Salidroside,-6.61,,,-6.61,300.3,119.6,-1.25,3.02,False,"Mitophagy,mTOR,PREP",False,False,selleckchem_L1300
Isoetharine Mesylate,-6.11,,,-6.61,239.3,72.7,1.91,4.5,False,Others,False,False,selleckchem_L1300
Oxprenolol HCl,-6.1,,,-6.6,265.4,50.7,1.99,5.25,True,Adrenergic Receptor,False,False,selleckchem_L1300
Clindamycin HCl,-6.6,,,-6.6,425.0,102.3,0.39,3.19,False,Bacterial,False,False,selleckchem_L1300
Spectinomycin 2HCl,-6.6,,,-6.6,332.4,129.5,-2.93,3.0,False,"Antibiotics,Antibiotics for Mammalian Cell Culture,Selection Antibiotics for Transfected Cell",False,False,selleckchem_L1300
Troxipide,-6.1,,,-6.6,294.4,68.8,1.19,5.25,True,Others,False,False,selleckchem_L1300
Azelastine HCl,-6.1,,,-6.6,381.9,38.1,4.3,4.65,True,Histamine Receptor,False,False,selleckchem_L1300
Nonivamide,-6.1,,,-6.6,293.4,58.6,3.77,4.67,True,TRP Channel,False,False,selleckchem_L1300
Ethacrynate Sodium,-6.1,,,-6.6,302.1,66.4,2.27,6.0,True,Proton Pump,False,False,selleckchem_L1300
DEET,-6.1,,,-6.6,191.3,20.3,2.48,4.52,True,Anti-infection,False,False,selleckchem_L1300
Bendamustine (SDX105),-6.1,,,-6.6,358.3,58.4,3.26,5.55,True,Others,False,False,selleckchem_L1300
Dofetilide,-6.59,,,-6.59,441.6,104.8,1.98,3.64,False,Potassium Channel,False,False,selleckchem_L1300
Cloperastine hydrochloride,-6.59,,,-6.59,329.9,12.5,4.93,3.05,True,Histamine Receptor,False,False,selleckchem_L1300
4-Aminobenzoic acid,-6.09,,,-6.59,137.1,63.3,0.97,5.25,True,Others,False,False,selleckchem_L1300
Methyl salicylate,-6.09,,,-6.59,152.1,46.5,1.18,5.75,True,TRP Channel,False,False,selleckchem_L1300
Diiodohydroxyquinoline,-6.09,,,-6.59,397.0,33.1,3.15,4.73,True,Bacterial,False,False,selleckchem_L1300
Tolbutamide?(HLS 831),-6.09,,,-6.59,270.4,75.3,1.78,5.25,True,Potassium Channel,False,False,selleckchem_L1300
Buflomedil HCl,-6.08,,,-6.58,307.4,48.0,2.77,6.0,True,Adrenergic Receptor,False,False,selleckchem_L1300
Oxiglutatione,-6.58,,,-6.58,612.6,317.6,-3.88,1.5,False,Others,False,False,selleckchem_L1300
Danoprevir (ITMN-191),-6.58,,,-6.58,731.8,180.5,3.14,1.64,False,"COVID-19,HCV Protease",False,False,selleckchem_L1300
4-Aminosalicylic acid,-6.08,,,-6.58,153.1,83.5,0.67,4.75,False,Bacterial,False,False,selleckchem_L1300
Avibactam sodium,-6.08,,,-6.58,264.2,133.1,-1.87,4.25,False,,False,False,selleckchem_L1300
Proxyphylline,-6.08,,,-6.58,238.2,82.0,-1.19,5.75,False,Adenosine Receptor,False,False,selleckchem_L1300
Esmolol HCl,-6.08,,,-6.58,295.4,67.8,1.53,5.25,True,Adrenergic Receptor,False,False,selleckchem_L1300
Triclocarban,-6.58,,,-6.58,315.6,41.1,5.29,3.75,True,Bacterial,False,False,selleckchem_L1300
Metformin HCl,-6.08,,,-6.58,129.2,89.0,-1.03,4.5,False,"Autophagy,Carbohydrate Metabolism,JNK,Mitophagy,p38 MAPK",False,False,selleckchem_L1300
Celiprolol hydrochloride,-6.08,,,-6.58,379.5,90.9,2.89,4.5,False,Adrenergic Receptor,False,False,selleckchem_L1300
Pyrimethamine,-6.08,,,-6.58,248.7,77.8,2.52,5.25,True,DHFR,False,False,selleckchem_L1300
Protopine,-6.07,,,-6.57,353.4,57.2,2.56,6.0,True,"ADC Cytotoxin,Calcium Channel",False,False,selleckchem_L1300
Amikacin disulfate,-6.57,,,-6.57,585.6,331.9,-8.42,1.5,False,Bacterial,False,False,selleckchem_L1300
Eicosapentaenoic Acid,-6.07,,,-6.57,302.5,37.3,5.99,4.05,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Thiamphenicol,-6.07,,,-6.57,356.2,103.7,0.4,4.06,False,Antibiotics,False,False,selleckchem_L1300
Theophylline-7-acetic acid,-6.07,,,-6.57,238.2,99.1,-1.48,5.29,False,Adenosine Receptor,False,False,selleckchem_L1300
Cinnamic acid,-6.07,,,-6.57,148.2,37.3,1.78,5.55,True,Others,False,False,selleckchem_L1300
Prilocaine hydrochloride,-6.07,,,-6.57,220.3,41.1,2.32,5.25,True,Others,False,False,selleckchem_L1300
Linoleic acid,-6.07,,,-6.57,280.5,37.3,5.88,4.05,True,Others,False,False,selleckchem_L1300
Biotin (Vitamin B7),-6.07,,,-6.57,244.3,78.4,0.8,4.75,False,"Dyes,Vitamin",False,False,selleckchem_L1300
Paritaprevir (ABT-450),-6.56,,,-6.56,765.9,189.7,3.64,1.27,False,HCV Protease,False,False,selleckchem_L1300
Rapamycin (AY-22989),-6.56,,,-6.56,914.2,195.4,6.18,0.25,False,"Antineoplastic and Immunosuppressive Antibiotics,Autophagy,mTOR",False,False,selleckchem_L1300
Geneticin (G418 Sulfate),-6.56,,,-6.56,496.6,248.4,-5.61,1.54,False,"Antibiotics,Antibiotics for Plant Cell Culture,Antineoplastic and Immunosuppressive Antibiotics,Selection Antibiotics for Transfected Cell",False,False,selleckchem_L1300
2-Hydroxybenzyl alcohol,-6.06,,,-6.56,124.1,40.5,0.88,5.25,True,Others,False,False,selleckchem_L1300
Dihydralazine sulphate,-6.56,,,-6.56,190.2,108.3,-0.96,3.58,False,Others,False,False,selleckchem_L1300
Acebutolol HCl,-6.06,,,-6.56,336.4,87.7,2.37,4.75,False,Adrenergic Receptor,False,False,selleckchem_L1300
Mirogabalin (DS-5565),-6.05,,,-6.55,209.3,63.3,1.78,5.25,True,Others,False,False,selleckchem_L1300
Esmolol,-6.05,,,-6.55,295.4,67.8,1.53,5.25,True,Adrenergic Receptor,False,False,selleckchem_L1300
Articaine HCl,-6.05,,,-6.55,284.4,67.4,2.17,5.25,True,,False,False,selleckchem_L1300
Pidotimod,-6.05,,,-6.55,244.3,86.7,-0.75,5.25,False,Immunology & Inflammation related,False,False,selleckchem_L1300
